"type","longitude","latitude"
"Bus Stop",-9.1161236,38.7489621
"Bus Stop",-9.1135274,38.7487407
"Bus Stop",-9.1445275,38.7070905
"Bus Stop",-9.1470489,38.7084804
"Bus Stop",-9.1517496,38.7086609
"Bus Stop",-9.152618,38.7108931
"Bus Stop",-9.1435666,38.7107538
"Bus Stop",-9.1564033,38.7214415
"Bus Stop",-9.1600686,38.7232067
"Bus Stop",-9.1609181,38.7210651
"Bus Stop",-9.1640752,38.7206343
"Bus Stop",-9.1662166,38.7183295
"Bus Stop",-9.1655184,38.7201756
"Bus Stop",-9.1693326,38.7182751
"Bus Stop",-9.1695644,38.7170844
"Bus Stop",-9.1695624,38.7170274
"Bus Stop",-9.1629882,38.7150155
"Bus Stop",-9.1631779,38.7151389
"Bus Stop",-9.1601988,38.7126423
"Bus Stop",-9.1607649,38.7114103
"Bus Stop",-9.1614392,38.7108464
"Bus Stop",-9.1624005,38.7100406
"Bus Stop",-9.1618469,38.7088694
"Bus Stop",-9.1613541,38.7072798
"Bus Stop",-9.159629,38.7076914
"Bus Stop",-9.159117,38.7079115
"Bus Stop",-9.1445908,38.7078205
"Bus Stop",-9.1363514,38.7083018
"Bus Stop",-9.1441446,38.7076825
"Bus Stop",-9.1420234,38.7072828
"Bus Stop",-9.1512661,38.7087826
"Bus Stop",-9.1614181,38.7075028
"Bus Stop",-9.1623471,38.7095313
"Bus Stop",-9.1603897,38.7121074
"Bus Stop",-9.1693472,38.7147683
"Bus Stop",-9.1667395,38.7173998
"Bus Stop",-9.1648421,38.7182584
"Bus Stop",-9.1640714,38.7204828
"Bus Stop",-9.1593683,38.7233767
"Bus Stop",-9.1555865,38.7203435
"Bus Stop",-9.1585654,38.7064196
"Bus Stop",-9.1706903,38.7052388
"Bus Stop",-9.1612815,38.7050778
"Bus Stop",-9.1635939,38.7045767
"Bus Stop",-9.1748602,38.7229927
"Bus Stop",-9.1673365,38.7046252
"Bus Stop",-9.155911,38.720884
"Bus Stop",-9.1616006,38.7094029
"Bus Stop",-9.1574218,38.7127244
"Bus Stop",-9.1637613,38.7118335
"Bus Stop",-9.1501762,38.7148045
"Bus Stop",-9.149931,38.7147051
"Bus Stop",-9.1517357,38.7212585
"Bus Stop",-9.1509744,38.7196538
"Bus Stop",-9.1582526,38.7111896
"Bus Stop",-9.1613484,38.7103039
"Bus Stop",-9.1710327,38.7105691
"Bus Stop",-9.1714449,38.7089714
"Bus Stop",-9.1714655,38.7090532
"Bus Stop",-9.1668386,38.7126708
"Bus Stop",-9.1664841,38.7127512
"Bus Stop",-9.1686758,38.7120183
"Bus Stop",-9.1693112,38.7116276
"Bus Stop",-9.1652442,38.712744
"Bus Stop",-9.1715239,38.7071532
"Bus Stop",-9.1717029,38.7057622
"Bus Stop",-9.1697915,38.7057086
"Bus Stop",-9.2147476,38.7158048
"Bus Stop",-9.2077074,38.7055167
"Bus Stop",-9.2076341,38.7053726
"Bus Stop",-9.2044884,38.7054595
"Bus Stop",-9.1924413,38.7010648
"Bus Stop",-9.1807776,38.7022235
"Bus Stop",-9.1926578,38.6997821
"Bus Stop",-9.1914241,38.6982247
"Bus Stop",-9.1919273,38.7001528
"Bus Stop",-9.1928128,38.7021909
"Bus Stop",-9.1246814,38.7838811
"Bus Stop",-9.103538,38.7529017
"Bus Stop",-9.1033452,38.7530594
"Bus Stop",-9.1030239,38.7564406
"Bus Stop",-9.1103144,38.7473662
"Bus Stop",-9.1336039,38.7430077
"Bus Stop",-9.1065222,38.7396243
"Bus Stop",-9.1072647,38.7380789
"Bus Stop",-9.107884,38.7365532
"Bus Stop",-9.1131815,38.7362324
"Bus Stop",-9.1104191,38.7474337
"Bus Stop",-9.1327642,38.7432453
"Bus Stop",-9.2259837,38.7236934
"Bus Stop",-9.2260435,38.7237201
"Bus Stop",-9.2125895,38.7056015
"Bus Stop",-9.2269665,38.72483
"Bus Stop",-9.2246628,38.7223384
"Bus Stop",-9.224608,38.7223304
"Bus Stop",-9.2215419,38.7212626
"Bus Stop",-9.2214335,38.7212127
"Bus Stop",-9.2194361,38.7204126
"Bus Stop",-9.2194984,38.7202834
"Bus Stop",-9.2177517,38.7222726
"Bus Stop",-9.2153647,38.7237902
"Bus Stop",-9.1988526,38.6974187
"Bus Stop",-9.2097685,38.7174936
"Bus Stop",-9.2140803,38.7245277
"Bus Stop",-9.2178306,38.7222338
"Bus Stop",-9.1179588,38.7763418
"Bus Stop",-9.135387,38.7221316
"Bus Stop",-9.1295836,38.7619939
"Bus Stop",-9.1297294,38.7620977
"Bus Stop",-9.1295646,38.7621869
"Bus Stop",-9.1295439,38.762398
"Bus Stop",-9.1290843,38.7628486
"Bus Stop",-9.1185908,38.7735558
"Bus Stop",-9.1389063,38.7135165
"Bus Stop",-9.1496293,38.726368
"Bus Stop",-9.1280259,38.7692174
"Bus Stop",-9.1659097,38.7412425
"Bus Stop",-9.1152876,38.7836299
"Bus Stop",-9.1338109,38.7234773
"Bus Stop",-9.1310181,38.7223262
"Bus Stop",-9.1287596,38.7150435
"Bus Stop",-9.1298818,38.7173125
"Bus Stop",-9.1298232,38.7192417
"Bus Stop",-9.130154,38.7209642
"Bus Stop",-9.1246672,38.7138274
"Bus Stop",-9.1231219,38.7154366
"Bus Stop",-9.1231634,38.7153839
"Bus Stop",-9.1254428,38.7154191
"Bus Stop",-9.1298097,38.7171716
"Bus Stop",-9.1257321,38.7156532
"Bus Stop",-9.1243816,38.7140025
"Bus Stop",-9.129933,38.7213434
"Bus Stop",-9.1298619,38.7190869
"Bus Stop",-9.1332018,38.7238193
"Bus Stop",-9.1314041,38.7228926
"Bus Stop",-9.1344408,38.7235204
"Bus Stop",-9.165684,38.7282339
"Bus Stop",-9.1249698,38.7176746
"Bus Stop",-9.1250688,38.7176705
"Bus Stop",-9.1741706,38.7057483
"Bus Stop",-9.1355099,38.7263904
"Bus Stop",-9.1229974,38.7178849
"Bus Stop",-9.1427207,38.728199
"Bus Stop",-9.1223135,38.7359712
"Bus Stop",-9.1212036,38.7352577
"Bus Stop",-9.1186138,38.734382
"Bus Stop",-9.1377875,38.7234411
"Bus Stop",-9.1376221,38.7235823
"Bus Stop",-9.1288724,38.7351472
"Bus Stop",-9.1222958,38.7327846
"Bus Stop",-9.1207884,38.7341655
"Bus Stop",-9.1217941,38.7350751
"Bus Stop",-9.1228772,38.736032
"Bus Stop",-9.1275052,38.7375314
"Bus Stop",-9.1678845,38.7528477
"Bus Stop",-9.1682088,38.7557665
"Bus Stop",-9.1681417,38.7545735
"Bus Stop",-9.142732,38.74928
"Bus Stop",-9.210781,38.7110048
"Bus Stop",-9.2033679,38.7095834
"Bus Stop",-9.2086222,38.711418
"Bus Stop",-9.208511,38.7115049
"Bus Stop",-9.1311789,38.7457678
"Bus Stop",-9.1324838,38.7434298
"Bus Stop",-9.1325666,38.7433187
"Bus Stop",-9.14027,38.7570835
"Bus Stop",-9.1311181,38.7479723
"Bus Stop",-9.1406778,38.7578431
"Bus Stop",-9.1313491,38.7456229
"Bus Stop",-9.1897323,38.7463092
"Bus Stop",-9.1897281,38.7463431
"Bus Stop",-9.2059052,38.742718
"Bus Stop",-9.2089163,38.7408282
"Bus Stop",-9.2088693,38.7408254
"Bus Stop",-9.2115834,38.7423386
"Bus Stop",-9.211692,38.7418102
"Bus Stop",-9.2109396,38.7440705
"Bus Stop",-9.2215191,38.7475418
"Bus Stop",-9.2219975,38.7452523
"Bus Stop",-9.1943322,38.7442854
"Bus Stop",-9.2066029,38.7417469
"Bus Stop",-9.1814299,38.7139556
"Bus Stop",-9.1818175,38.7141879
"Bus Stop",-9.1836823,38.7164993
"Bus Stop",-9.1838871,38.7169242
"Bus Stop",-9.1962902,38.7262228
"Bus Stop",-9.1964427,38.7262296
"Bus Stop",-9.2038768,38.7302864
"Bus Stop",-9.203985,38.7298617
"Bus Stop",-9.2024433,38.7339091
"Bus Stop",-9.2021139,38.734583
"Bus Stop",-9.2032468,38.732286
"Bus Stop",-9.2031755,38.7324567
"Bus Stop",-9.198014,38.7452561
"Bus Stop",-9.2039907,38.7563294
"Bus Stop",-9.1979975,38.7454228
"Bus Stop",-9.1374695,38.7412879
"Bus Stop",-9.1103587,38.7811556
"Bus Stop",-9.1109491,38.7790985
"Bus Stop",-9.1109713,38.7794305
"Bus Stop",-9.1101147,38.7767614
"Bus Stop",-9.110109,38.7768704
"Bus Stop",-9.1299864,38.7578977
"Bus Stop",-9.1302637,38.755077
"Bus Stop",-9.1305083,38.7525885
"Bus Stop",-9.1307723,38.7499037
"Bus Stop",-9.130804,38.7495813
"Bus Stop",-9.1161525,38.7649474
"Bus Stop",-9.1161277,38.7649969
"Bus Stop",-9.1301096,38.7582311
"Bus Stop",-9.1131058,38.765959
"Bus Stop",-9.1132725,38.7657741
"Bus Stop",-9.0964089,38.7806543
"Bus Stop",-9.1108314,38.7651844
"Bus Stop",-9.1109423,38.7654343
"Bus Stop",-9.1307405,38.7518137
"Bus Stop",-9.1305416,38.7538364
"Bus Stop",-9.1006563,38.7675762
"Bus Stop",-9.1662226,38.7425686
"Bus Stop",-9.1664155,38.742468
"Bus Stop",-9.166725,38.7423069
"Bus Stop",-9.1669018,38.7422151
"Bus Stop",-9.1670996,38.7421124
"Bus Stop",-9.1672714,38.7420068
"Bus Stop",-9.1676648,38.7418009
"Bus Stop",-9.1678689,38.7416941
"Bus Stop",-9.1215545,38.7708887
"Bus Stop",-9.1330903,38.7074453
"Bus Stop",-9.1334089,38.7366619
"Bus Stop",-9.1332592,38.7366714
"Bus Stop",-9.1211615,38.7521803
"Bus Stop",-9.1209384,38.75207
"Bus Stop",-9.1134923,38.7259662
"Bus Stop",-9.2029171,38.7007566
"Bus Stop",-9.202438,38.7023503
"Bus Stop",-9.1323829,38.7479803
"Bus Stop",-9.1365687,38.7462025
"Bus Stop",-9.1364494,38.7479921
"Bus Stop",-9.1878596,38.7025856
"Bus Stop",-9.1879544,38.7025237
"Bus Stop",-9.203092,38.7002911
"Bus Stop",-9.1632799,38.7412565
"Bus Stop",-9.1630821,38.7411959
"Bus Stop",-9.1524085,38.7452665
"Bus Stop",-9.1547006,38.7439717
"Bus Stop",-9.1566079,38.744822
"Bus Stop",-9.1567234,38.7431673
"Bus Stop",-9.1562057,38.7416166
"Bus Stop",-9.1582112,38.7500895
"Bus Stop",-9.1194076,38.7674163
"Bus Stop",-9.1117372,38.7697699
"Bus Stop",-9.1571857,38.7417597
"Bus Stop",-9.1580689,38.7440102
"Bus Stop",-9.1569728,38.7453284
"Bus Stop",-9.1124318,38.7695798
"Bus Stop",-9.1148571,38.7281269
"Bus Stop",-9.1147369,38.7277544
"Bus Stop",-9.1164938,38.7307086
"Bus Stop",-9.1170838,38.7356544
"Bus Stop",-9.1172452,38.7343305
"Bus Stop",-9.1172055,38.7346562
"Bus Stop",-9.1176791,38.7398323
"Bus Stop",-9.117561,38.7400272
"Bus Stop",-9.1168585,38.7424264
"Bus Stop",-9.1233355,38.7390452
"Bus Stop",-9.1152553,38.7343088
"Bus Stop",-9.1157217,38.7349108
"Bus Stop",-9.1141251,38.735016
"Bus Stop",-9.1133763,38.7345342
"Bus Stop",-9.1236669,38.7363437
"Bus Stop",-9.1253537,38.7372627
"Bus Stop",-9.107402,38.7337717
"Bus Stop",-9.1085701,38.7346827
"Bus Stop",-9.1154398,38.723042
"Bus Stop",-9.1240995,38.7269382
"Bus Stop",-9.1250438,38.7338848
"Bus Stop",-9.131198,38.736491
"Bus Stop",-9.1309014,38.7324113
"Bus Stop",-9.1310012,38.7299061
"Bus Stop",-9.1256784,38.7272026
"Bus Stop",-9.125404,38.7260466
"Bus Stop",-9.1128362,38.7424148
"Bus Stop",-9.1128186,38.7424366
"Bus Stop",-9.1032927,38.7497628
"Bus Stop",-9.1576623,38.7922561
"Bus Stop",-9.1579282,38.7921216
"Bus Stop",-9.1593359,38.7909537
"Bus Stop",-9.1594062,38.7907923
"Bus Stop",-9.1481738,38.7926622
"Bus Stop",-9.1499566,38.7937232
"Bus Stop",-9.1499417,38.793751
"Bus Stop",-9.1531679,38.7933072
"Bus Stop",-9.15312,38.7933074
"Bus Stop",-9.1556115,38.7929642
"Bus Stop",-9.1554898,38.7930382
"Bus Stop",-9.1483987,38.7813657
"Bus Stop",-9.1453275,38.7884178
"Bus Stop",-9.1454036,38.7886791
"Bus Stop",-9.1447182,38.790458
"Bus Stop",-9.1443538,38.7909113
"Bus Stop",-9.1566168,38.781664
"Bus Stop",-9.1570253,38.7818284
"Bus Stop",-9.1592173,38.7761222
"Bus Stop",-9.1594127,38.7795562
"Bus Stop",-9.1603845,38.7758617
"Bus Stop",-9.1587272,38.782095
"Bus Stop",-9.1592305,38.7764868
"Bus Stop",-9.1554837,38.7746111
"Bus Stop",-9.1555705,38.7745562
"Bus Stop",-9.1531695,38.7805229
"Bus Stop",-9.1475908,38.7917618
"Bus Stop",-9.1482058,38.7804103
"Bus Stop",-9.1531367,38.7804132
"Bus Stop",-9.1598678,38.7796716
"Bus Stop",-9.149969,38.7860835
"Bus Stop",-9.1499195,38.7859144
"Bus Stop",-9.170324,38.7725619
"Bus Stop",-9.1705139,38.7724537
"Bus Stop",-9.1636997,38.7745084
"Bus Stop",-9.1632137,38.7746888
"Bus Stop",-9.1473484,38.7825201
"Bus Stop",-9.1492814,38.7837312
"Bus Stop",-9.1492662,38.7836784
"Bus Stop",-9.1805498,38.7632348
"Bus Stop",-9.1805971,38.7632706
"Bus Stop",-9.1819687,38.7652281
"Bus Stop",-9.1821847,38.7652712
"Bus Stop",-9.1746099,38.7689727
"Bus Stop",-9.1692196,38.77014
"Bus Stop",-9.1737806,38.7711868
"Bus Stop",-9.1742634,38.7689813
"Bus Stop",-9.1797248,38.761855
"Bus Stop",-9.1797231,38.761517
"Bus Stop",-9.186514,38.7406706
"Bus Stop",-9.1838871,38.7446663
"Bus Stop",-9.1805128,38.743333
"Bus Stop",-9.1762442,38.7411702
"Bus Stop",-9.1739604,38.7400195
"Bus Stop",-9.1688955,38.7398115
"Bus Stop",-9.1717789,38.7352513
"Bus Stop",-9.1801931,38.7404352
"Bus Stop",-9.1800532,38.7404618
"Bus Stop",-9.1775986,38.7392844
"Bus Stop",-9.1812077,38.7413967
"Bus Stop",-9.1692059,38.7541821
"Bus Stop",-9.167538,38.7516126
"Bus Stop",-9.1809109,38.7051343
"Bus Stop",-9.1803134,38.7053851
"Bus Stop",-9.1748911,38.7767998
"Bus Stop",-9.1745225,38.7769705
"Bus Stop",-9.1786036,38.7755525
"Bus Stop",-9.1829643,38.7733697
"Bus Stop",-9.1833592,38.7731196
"Bus Stop",-9.1863895,38.7714036
"Bus Stop",-9.1900977,38.7726333
"Bus Stop",-9.1794832,38.7547875
"Bus Stop",-9.1802335,38.7543745
"Bus Stop",-9.1800843,38.7524455
"Bus Stop",-9.1801978,38.7491399
"Bus Stop",-9.1801428,38.7493655
"Bus Stop",-9.1816622,38.7484074
"Bus Stop",-9.1809482,38.7482373
"Bus Stop",-9.1450884,38.7435835
"Bus Stop",-9.212767,38.7381551
"Bus Stop",-9.2103369,38.7387015
"Bus Stop",-9.2105299,38.7387251
"Bus Stop",-9.2079631,38.7376059
"Bus Stop",-9.2092129,38.7359067
"Bus Stop",-9.2126103,38.736386
"Bus Stop",-9.215405,38.7348313
"Bus Stop",-9.2170438,38.7329191
"Bus Stop",-9.2183965,38.7314386
"Bus Stop",-9.2196007,38.7330649
"Bus Stop",-9.2204422,38.7343514
"Bus Stop",-9.220528,38.7344093
"Bus Stop",-9.2187869,38.7353418
"Bus Stop",-9.2157807,38.7367381
"Bus Stop",-9.2163237,38.7364875
"Bus Stop",-9.2140686,38.7382845
"Bus Stop",-9.2140828,38.7387445
"Bus Stop",-9.1883979,38.7478264
"Bus Stop",-9.185657,38.7495569
"Bus Stop",-9.1861637,38.7495951
"Bus Stop",-9.214954,38.6957523
"Bus Stop",-9.2141265,38.6992809
"Bus Stop",-9.2039967,38.7065211
"Bus Stop",-9.1492064,38.781036
"Bus Stop",-9.2089859,38.7081268
"Bus Stop",-9.1001287,38.7426497
"Bus Stop",-9.1676071,38.7514752
"Bus Stop",-9.1534488,38.7629606
"Bus Stop",-9.1535114,38.7632615
"Bus Stop",-9.1541842,38.7617068
"Bus Stop",-9.1509097,38.7669684
"Bus Stop",-9.1517567,38.7668403
"Bus Stop",-9.1528617,38.7664218
"Bus Stop",-9.1528131,38.7648855
"Bus Stop",-9.1717927,38.7691854
"Bus Stop",-9.1824552,38.7545179
"Bus Stop",-9.181028,38.7562136
"Bus Stop",-9.1790207,38.7558804
"Bus Stop",-9.1816145,38.7536186
"Bus Stop",-9.1718742,38.7403107
"Bus Stop",-9.1737022,38.7414434
"Bus Stop",-9.1801926,38.7431882
"Bus Stop",-9.1802385,38.7440048
"Bus Stop",-9.1722543,38.7512607
"Bus Stop",-9.1776406,38.7559601
"Bus Stop",-9.1765135,38.756062
"Bus Stop",-9.1739591,38.7549016
"Bus Stop",-9.2212846,38.6957275
"Bus Stop",-9.170542,38.7558891
"Bus Stop",-9.1707152,38.7558955
"Bus Stop",-9.1759313,38.7550071
"Bus Stop",-9.1078799,38.7482785
"Bus Stop",-9.2075982,38.7117789
"Bus Stop",-9.2068253,38.712865
"Bus Stop",-9.2060012,38.7140043
"Bus Stop",-9.1899885,38.705105
"Bus Stop",-9.2009148,38.7026715
"Bus Stop",-9.1945874,38.7056186
"Bus Stop",-9.196462,38.7107303
"Bus Stop",-9.1991467,38.7121424
"Bus Stop",-9.1897423,38.7062119
"Bus Stop",-9.1911732,38.7068326
"Bus Stop",-9.1947049,38.7091977
"Bus Stop",-9.1907104,38.7017833
"Bus Stop",-9.1907353,38.7003411
"Bus Stop",-9.1784488,38.7047673
"Bus Stop",-9.1849184,38.7057956
"Bus Stop",-9.1880602,38.7059467
"Bus Stop",-9.1910645,38.7030699
"Bus Stop",-9.1784407,38.7056896
"Bus Stop",-9.1541055,38.7346077
"Bus Stop",-9.2151174,38.7477185
"Bus Stop",-9.2166625,38.7484051
"Bus Stop",-9.1585712,38.7384366
"Bus Stop",-9.1589857,38.7382427
"Bus Stop",-9.1437209,38.7303811
"Bus Stop",-9.1563359,38.7603816
"Bus Stop",-9.1565626,38.7603358
"Bus Stop",-9.1560502,38.7604393
"Bus Stop",-9.1599291,38.7599178
"Bus Stop",-9.1557703,38.7597112
"Bus Stop",-9.1592927,38.7594751
"Bus Stop",-9.159125,38.7595336
"Bus Stop",-9.159871,38.7592741
"Bus Stop",-9.159673,38.7593431
"Bus Stop",-9.1599989,38.7592279
"Bus Stop",-9.1596925,38.7593362
"Bus Stop",-9.1595402,38.7593884
"Bus Stop",-9.1593459,38.7594558
"Bus Stop",-9.1591604,38.7595198
"Bus Stop",-9.158961,38.7595849
"Bus Stop",-9.1595782,38.7591613
"Bus Stop",-9.1588967,38.7593929
"Bus Stop",-9.1589966,38.7593582
"Bus Stop",-9.1590497,38.7593381
"Bus Stop",-9.1592095,38.7592864
"Bus Stop",-9.1592484,38.7592713
"Bus Stop",-9.1593885,38.7592225
"Bus Stop",-9.1587018,38.7594124
"Bus Stop",-9.1596952,38.7595592
"Bus Stop",-9.1598264,38.7595138
"Bus Stop",-9.1599819,38.7594601
"Bus Stop",-9.1600626,38.7594322
"Bus Stop",-9.1602542,38.7593659
"Bus Stop",-9.1602462,38.7595589
"Bus Stop",-9.1597939,38.7595833
"Bus Stop",-9.1602011,38.7595673
"Bus Stop",-9.1605129,38.7595082
"Bus Stop",-9.1574975,38.7485283
"Bus Stop",-9.1696139,38.7189757
"Bus Stop",-9.169602,38.7185606
"Bus Stop",-9.1805027,38.7868174
"Bus Stop",-9.1758972,38.788905
"Bus Stop",-9.1531653,38.7730167
"Bus Stop",-9.1530983,38.773184
"Bus Stop",-9.1537962,38.764573
"Bus Stop",-9.1541246,38.7663033
"Bus Stop",-9.1628893,38.7820254
"Bus Stop",-9.1628095,38.7822034
"Bus Stop",-9.1611128,38.784438
"Bus Stop",-9.1612727,38.784285
"Bus Stop",-9.1585518,38.7880828
"Bus Stop",-9.1592409,38.7876428
"Bus Stop",-9.1596881,38.7857111
"Bus Stop",-9.1574088,38.7906097
"Bus Stop",-9.1572332,38.7908718
"Bus Stop",-9.1526338,38.7916664
"Bus Stop",-9.1532859,38.7921783
"Bus Stop",-9.1613992,38.7732424
"Bus Stop",-9.1895149,38.7529527
"Bus Stop",-9.1895541,38.7526994
"Bus Stop",-9.1896767,38.7527671
"Bus Stop",-9.1894074,38.7526184
"Bus Stop",-9.2059316,38.752014
"Bus Stop",-9.2063761,38.7525419
"Bus Stop",-9.1595129,38.7634951
"Bus Stop",-9.171605,38.7692317
"Bus Stop",-9.1838505,38.7664134
"Bus Stop",-9.1666391,38.7695167
"Bus Stop",-9.1673508,38.7689111
"Bus Stop",-9.1684691,38.767632
"Bus Stop",-9.1693982,38.7680502
"Bus Stop",-9.1736219,38.7699692
"Bus Stop",-9.1673548,38.7681292
"Bus Stop",-9.1568866,38.7651622
"Bus Stop",-9.1595601,38.7674081
"Bus Stop",-9.1700146,38.7736552
"Bus Stop",-9.1211071,38.7912777
"Bus Stop",-9.1137116,38.7776164
"Bus Stop",-9.1132207,38.7774523
"Bus Stop",-9.1161674,38.7792209
"Bus Stop",-9.1162507,38.7791393
"Bus Stop",-9.1230901,38.7901406
"Bus Stop",-9.1234424,38.7910404
"Bus Stop",-9.1264402,38.7759058
"Bus Stop",-9.1264169,38.7758186
"Bus Stop",-9.1260676,38.7745235
"Bus Stop",-9.1260463,38.7744359
"Bus Stop",-9.1260412,38.774415
"Bus Stop",-9.1260614,38.774498
"Bus Stop",-9.1268419,38.7774075
"Bus Stop",-9.126812,38.7772957
"Bus Stop",-9.1259182,38.7824299
"Bus Stop",-9.1252067,38.7827451
"Bus Stop",-9.1250086,38.7817212
"Bus Stop",-9.113203,38.7729185
"Bus Stop",-9.1153278,38.7729696
"Bus Stop",-9.1178323,38.7725168
"Bus Stop",-9.1169882,38.7706053
"Bus Stop",-9.1134713,38.7753809
"Bus Stop",-9.1259722,38.7537034
"Bus Stop",-9.1229778,38.7526077
"Bus Stop",-9.2227045,38.7368944
"Bus Stop",-9.2225312,38.7369105
"Bus Stop",-9.2238787,38.7374387
"Bus Stop",-9.2242088,38.7395894
"Bus Stop",-9.2188633,38.7356873
"Bus Stop",-9.218896,38.7355042
"Bus Stop",-9.2215207,38.7357722
"Bus Stop",-9.2216808,38.7357608
"Bus Stop",-9.2211653,38.7348637
"Bus Stop",-9.22102,38.7348665
"Bus Stop",-9.2215453,38.7372153
"Bus Stop",-9.2212028,38.7373379
"Bus Stop",-9.2181617,38.7383345
"Bus Stop",-9.2235826,38.739598
"Bus Stop",-9.2164329,38.7374095
"Bus Stop",-9.2190612,38.7338844
"Bus Stop",-9.2171274,38.7332515
"Bus Stop",-9.2086267,38.7379204
"Bus Stop",-9.2094514,38.7359235
"Bus Stop",-9.1965491,38.7615314
"Bus Stop",-9.1972401,38.7618623
"Bus Stop",-9.1966851,38.7616434
"Bus Stop",-9.1973948,38.7617038
"Bus Stop",-9.1973244,38.7612358
"Bus Stop",-9.1970458,38.761115
"Bus Stop",-9.1971968,38.7628934
"Bus Stop",-9.1972382,38.7626448
"Bus Stop",-9.1972751,38.762423
"Bus Stop",-9.1973167,38.7621728
"Bus Stop",-9.2002798,38.7441472
"Bus Stop",-9.2017955,38.7427719
"Bus Stop",-9.2049061,38.73261
"Bus Stop",-9.205223,38.7340173
"Bus Stop",-9.1447886,38.7178928
"Bus Stop",-9.1473388,38.7519954
"Bus Stop",-9.1482293,38.7158584
"Bus Stop",-9.1459447,38.7147496
"Bus Stop",-9.1453784,38.7127541
"Bus Stop",-9.1426147,38.7490709
"Bus Stop",-9.1717381,38.7352205
"Bus Stop",-9.169475,38.7247078
"Bus Stop",-9.1676975,38.7251248
"Bus Stop",-9.1708793,38.7234638
"Bus Stop",-9.1854669,38.7676129
"Bus Stop",-9.1854479,38.767468
"Bus Stop",-9.1880869,38.756241
"Bus Stop",-9.1929204,38.7700725
"Bus Stop",-9.1582568,38.7180964
"Bus Stop",-9.1291743,38.7213692
"Bus Stop",-9.1990434,38.7072022
"Bus Stop",-9.1990248,38.7074457
"Bus Stop",-9.1574463,38.7592777
"Bus Stop",-9.1725557,38.7925929
"Bus Stop",-9.1728297,38.7925556
"Bus Stop",-9.1730286,38.7925199
"Bus Stop",-9.173459,38.792441
"Bus Stop",-9.1396599,38.7223125
"Bus Stop",-9.1175082,38.7430473
"Bus Stop",-9.1174108,38.747717
"Bus Stop",-9.1185301,38.7416828
"Bus Stop",-9.1176364,38.7472365
"Bus Stop",-9.1334999,38.7072619
"Bus Stop",-9.1759436,38.707178
"Bus Stop",-9.1332228,38.7087481
"Bus Stop",-9.130641,38.7114715
"Bus Stop",-9.1305811,38.7124004
"Bus Stop",-9.127923,38.7110385
"Bus Stop",-9.1270855,38.7120327
"Bus Stop",-9.1253925,38.7133213
"Bus Stop",-9.1307122,38.7159885
"Bus Stop",-9.1307403,38.7143869
"Bus Stop",-9.1351103,38.7099424
"Bus Stop",-9.1741767,38.7081623
"Bus Stop",-9.1003796,38.7677326
"Bus Stop",-9.100396,38.7675587
"Bus Stop",-9.1891655,38.7692945
"Bus Stop",-9.1640523,38.7670065
"Bus Stop",-9.1640625,38.7669123
"Bus Stop",-9.1666495,38.7645864
"Bus Stop",-9.1766447,38.7641278
"Bus Stop",-9.1784564,38.7651888
"Bus Stop",-9.1802441,38.7677651
"Bus Stop",-9.1597816,38.7666972
"Bus Stop",-9.1606247,38.7667559
"Bus Stop",-9.1574764,38.759369
"Bus Stop",-9.2004444,38.7424721
"Bus Stop",-9.1771324,38.764582
"Bus Stop",-9.1668685,38.764189
"Bus Stop",-9.1733282,38.7725037
"Bus Stop",-9.1521418,38.7773916
"Bus Stop",-9.1519861,38.7771526
"Bus Stop",-9.1506862,38.775824
"Bus Stop",-9.1514916,38.7840429
"Bus Stop",-9.1513803,38.7843127
"Bus Stop",-9.1495756,38.7826034
"Bus Stop",-9.1494619,38.7828811
"Bus Stop",-9.1498524,38.7868968
"Bus Stop",-9.1648631,38.7834937
"Bus Stop",-9.1574489,38.761605
"Bus Stop",-9.1506945,38.7241896
"Bus Stop",-9.1518318,38.7223259
"Bus Stop",-9.221697,38.7450521
"Bus Stop",-9.2225517,38.746308
"Bus Stop",-9.1797387,38.7953711
"Bus Stop",-9.1578454,38.7371122
"Bus Stop",-9.1822581,38.7942492
"Bus Stop",-9.1772776,38.792377
"Bus Stop",-9.1796419,38.794445
"Bus Stop",-9.1763497,38.7911037
"Bus Stop",-9.1935296,38.7980022
"Bus Stop",-9.1935333,38.7981108
"Bus Stop",-9.192291,38.7972734
"Bus Stop",-9.1922865,38.7971919
"Bus Stop",-9.1907519,38.7966872
"Bus Stop",-9.187108,38.7951816
"Bus Stop",-9.1830197,38.7930044
"Bus Stop",-9.1833252,38.7929903
"Bus Stop",-9.1858629,38.7944022
"Bus Stop",-9.1858885,38.7944136
"Bus Stop",-9.1760722,38.7912481
"Bus Stop",-9.1773961,38.7926732
"Bus Stop",-9.1794369,38.7943653
"Bus Stop",-9.182101,38.7951491
"Bus Stop",-9.1827491,38.7959277
"Bus Stop",-9.1829664,38.7959262
"Bus Stop",-9.1839856,38.7960117
"Bus Stop",-9.1802833,38.7959097
"Bus Stop",-9.1800968,38.7958967
"Bus Stop",-9.1794319,38.7956926
"Bus Stop",-9.1808876,38.7967273
"Bus Stop",-9.1837749,38.7993221
"Bus Stop",-9.1829432,38.7975064
"Bus Stop",-9.1836675,38.8005547
"Bus Stop",-9.1718457,38.7859358
"Bus Stop",-9.1612006,38.7728916
"Bus Stop",-9.15761,38.7663068
